run_id,seed,repetition,component,case,expected_result,observed_result,matches_rule,provenance
components-20260723T020700Z,20260878,156,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260878,156,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260878,156,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260878,156,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260878,156,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260878,156,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260878,156,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260878,156,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260878,156,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260879,157,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260879,157,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260879,157,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260879,157,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260879,157,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260879,157,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260879,157,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260879,157,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260879,157,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260879,157,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260879,157,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260880,158,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260880,158,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260880,158,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260880,158,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260880,158,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260880,158,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260880,158,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260880,158,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260880,158,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260880,158,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260880,158,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260881,159,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260881,159,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260881,159,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260881,159,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260881,159,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260881,159,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260881,159,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260881,159,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260881,159,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260881,159,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260881,159,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260882,160,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260882,160,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260882,160,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260882,160,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260882,160,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260882,160,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260882,160,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260882,160,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260882,160,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260882,160,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260882,160,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260883,161,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260883,161,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260883,161,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260883,161,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260883,161,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260883,161,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260883,161,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260883,161,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260883,161,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260883,161,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260883,161,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260884,162,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260884,162,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260884,162,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260884,162,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260884,162,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260884,162,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260884,162,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260884,162,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260884,162,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260884,162,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260884,162,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260885,163,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260885,163,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260885,163,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260885,163,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260885,163,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260885,163,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260885,163,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260885,163,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260885,163,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260885,163,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260885,163,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260886,164,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260886,164,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260886,164,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260886,164,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260886,164,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260886,164,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260886,164,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260886,164,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260886,164,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260886,164,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260886,164,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260887,165,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260887,165,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260887,165,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260887,165,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260887,165,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260887,165,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260887,165,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260887,165,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260887,165,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260887,165,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260887,165,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260888,166,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260888,166,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260888,166,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260888,166,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260888,166,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260888,166,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260888,166,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260888,166,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260888,166,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260888,166,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260888,166,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260889,167,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260889,167,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260889,167,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260889,167,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260889,167,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260889,167,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260889,167,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260889,167,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260889,167,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260889,167,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260889,167,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260890,168,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260890,168,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260890,168,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260890,168,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260890,168,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260890,168,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260890,168,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260890,168,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260890,168,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260890,168,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260890,168,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260891,169,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260891,169,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260891,169,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260891,169,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260891,169,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260891,169,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260891,169,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260891,169,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260891,169,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260891,169,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260891,169,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260892,170,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260892,170,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260892,170,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260892,170,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260892,170,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260892,170,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260892,170,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260892,170,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260892,170,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260892,170,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260892,170,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260893,171,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260893,171,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260893,171,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260893,171,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260893,171,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260893,171,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260893,171,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260893,171,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260893,171,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260893,171,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260893,171,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260894,172,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260894,172,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260894,172,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260894,172,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260894,172,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260894,172,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260894,172,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260894,172,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260894,172,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260894,172,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260894,172,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260895,173,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260895,173,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260895,173,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260895,173,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260895,173,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260895,173,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260895,173,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260895,173,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260895,173,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260895,173,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260895,173,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260896,174,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260896,174,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260896,174,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260896,174,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260896,174,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260896,174,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260896,174,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260896,174,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260896,174,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260896,174,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260896,174,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260897,175,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260897,175,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260897,175,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260897,175,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260897,175,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260897,175,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260897,175,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260897,175,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260897,175,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260897,175,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260897,175,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260898,176,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260898,176,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260898,176,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260898,176,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260898,176,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260898,176,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260898,176,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260898,176,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260898,176,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260898,176,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260898,176,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260899,177,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260899,177,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260899,177,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260899,177,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260899,177,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260899,177,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260899,177,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260899,177,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260899,177,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260899,177,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260899,177,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260900,178,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260900,178,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260900,178,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260900,178,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260900,178,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260900,178,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260900,178,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260900,178,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260900,178,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260900,178,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260900,178,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260901,179,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260901,179,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260901,179,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260901,179,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260901,179,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260901,179,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260901,179,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260901,179,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260901,179,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260901,179,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260901,179,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260902,180,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260902,180,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260902,180,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260902,180,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260902,180,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260902,180,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260902,180,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260902,180,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260902,180,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260902,180,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260902,180,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260903,181,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260903,181,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260903,181,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260903,181,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260903,181,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260903,181,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260903,181,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260903,181,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260903,181,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260903,181,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260903,181,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260904,182,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260904,182,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260904,182,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260904,182,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260904,182,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260904,182,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260904,182,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260904,182,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260904,182,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260904,182,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260904,182,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260905,183,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260905,183,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260905,183,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260905,183,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260905,183,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260905,183,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260905,183,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260905,183,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260905,183,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260905,183,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260905,183,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260906,184,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260906,184,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260906,184,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260906,184,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260906,184,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260906,184,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260906,184,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260906,184,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260906,184,Latest CAS,valid_cas,accepted,accepted,True,measured
